code,name
002722,金轮股份
002716,金贵银业
002715,登云股份
002711,欧浦智网
002713,东易日盛
002712,思美传媒
002709,天赐材料
002720,宏良股份
002705,新宝股份
002703,浙江世宝
002701,奥瑞金
002714,牧原股份
002700,新疆浩源
002717,岭南股份
002697,红旗连锁
002699,美盛文化
002707,众信旅游
002708,光洋股份
002695,煌上煌
002706,良信电器
002710,慈铭体检
002694,顾地科技
002693,双成药业
002691,冀凯股份
002688,金河生物
002690,美亚光电
002685,华东重机
002698,博实股份
002684,猛狮科技
002683,宏大爆破
002702,海欣食品
002696,百洋股份
002679,福建金森
002687,乔治白
002692,睿康股份
002686,亿利达
002676,顺威股份
002689,远大智能
002681,奋达科技
002673,西部证券
002672,东江环保
002678,珠江钢琴
002675,东诚药业
002680,长生生物
002667,鞍重股份
002674,兴业科技
002666,德联集团
002677,浙江美大
002663,普邦股份
002671,龙泉股份
002661,克明面业
002670,国盛金控
002665,首航节能
002657,中科金财
002668,奥马电器
002655,共达电声
002662,京威股份
002654,万润科技
002658,雪迪龙
002652,扬子新材
002664,长鹰信质
002651,利君股份
002650,加加食品
002648,卫星石化
002659,凯文教育
002646,青青稞酒
002644,佛慈制药
002645,华宏科技
002660,茂硕电源
002653,海思科
002640,跨境通
002641,永高股份
002639,雪人股份
002642,荣之联
002656,摩登大道
002643,万润股份
002649,博彦科技
002647,民盛金科
002633,申科股份
002631,德尔未来
002637,赞宇科技
002630,华西能源
002636,金安国纪
002628,成都路桥
002625,光启技术
002626,金达威
002638,勤上股份
002623,亚玛顿
002635,安洁科技
002621,三垒股份
002620,瑞和股份
002627,宜昌交运
002615,哈尔斯
002616,长青集团
002629,仁智股份
002613,北玻股份
002632,道明光学
002618,丹邦科技
002610,爱康科技
002619,艾格拉斯
002617,露笑科技
002607,亚夏汽车
002614,奥佳华
002612,朗姿股份
002611,东方精工
002603,以岭药业
002609,捷顺科技
002606,大连电瓷
002605,姚记扑克
002598,山东章鼓
002608,江苏国信
002596,海南瑞泽
002599,盛通股份
002593,日上集团
002594,比亚迪
002591,恒大高新
002602,世纪华通
002590,万安科技
002604,ST龙力
002588,史丹利
002600,领益智造
002601,龙蟒佰利
002585,双星新材
002586,围海股份
002595,豪迈科技
002597,金禾实业
002583,海能达
002581,未名医药
002579,中京电子
002580,圣阳股份
002582,好想你
002592,八菱科技
002577,雷柏科技
002574,明牌珠宝
002589,瑞康医药
002584,西陇科学
002572,索菲亚
002573,清新环境
002569,步森股份
002587,奥拓电子
002576,通达动力
002578,闽发铝业
002575,群兴玩具
002564,天沃科技
002562,兄弟科技
002563,森马服饰
002560,通达股份
002561,徐家汇
002571,*ST德力
002557,洽洽食品
002570,贝因美
002567,唐人神
002554,惠博普
002552,宝鼎科技
002558,巨人网络
002559,亚威股份
002565,顺灏股份
002566,益盛药业
002550,千红制药
002551,尚荣医疗
002547,春兴精工
002548,金新农
002546,新联电子
002544,杰赛科技
002542,中化岩土
002555,三七互娱
002543,万和电气
002545,东方铁塔
002541,鸿路钢构
002540,亚太科技
002535,林州重机
002538,司尔特
002553,南方轴承
002534,杭锅股份
002531,天顺风能
002549,凯美特气
002532,新界泵业
002528,英飞拓
002533,金杯电工
002539,云图控股
002536,西泵股份
002523,天桥起重
002524,光正集团
002530,金财互联
002529,海源机械
002537,海联金汇
002519,银河电子
002527,新时达
002521,齐峰新材
002526,山东矿机
002516,旷达科技
002517,恺英网络
002522,浙江众成
002515,金字火腿
002525,胜景山河
002511,中顺洁柔
002512,达华智能
002510,天汽模
002520,日发精机
002513,蓝丰生化
002514,宝馨科技
002506,协鑫集成
002507,涪陵榨菜
002503,搜于特
002501,利源精制
002500,山西证券
002518,科士达
002499,科林环保
002497,雅化集团
002498,汉缆股份
002496,辉丰股份
002495,佳隆股份
002492,恒基达鑫
002491,通鼎互联
002509,天广中茂
002504,*ST弘高
002505,大康农业
002502,骅威文化
002494,华斯股份
002493,荣盛石化
002484,江海股份
002487,大金重工
002508,老板电器
002486,嘉麟杰
002490,*ST墨龙
002479,富春环保
002485,希努尔
002482,广田集团
002475,立讯精密
002483,润邦股份
002474,榕基软件
002470,金正大
002469,三维工程
002467,二六三
002466,天齐锂业
002465,海格通信
002463,沪电股份
002472,双环传动
002461,珠江啤酒
002473,*ST圣莱
002460,赣锋锂业
002459,天业通联
002476,宝莫股份
002456,欧菲科技
002471,中超控股
002453,天马精化
002468,申通快递
002454,松芝股份
002464,众应互联
002452,长高集团
002450,康得新
002449,国星光电
002448,中原内配
002458,益生股份
002444,巨星科技
002455,百川股份
002442,龙星化工
002457,青龙管业
002440,闰土股份
002439,启明星辰
002451,摩恩电气
002438,江苏神通
002436,兴森科技
002434,万里扬
002432,九安医疗
002435,长江润发
002430,杭氧股份
002445,中南文化
002437,誉衡药业
002447,晨鑫科技
002443,金洲管道
002426,胜利精密
002431,棕榈股份
002429,兆驰股份
002421,达实智能
002420,毅昌股份
002418,康盛股份
002416,爱施德
002423,中原特钢
002422,科伦药业
002415,海康威视
002427,ST尤夫
002412,汉森制药
002411,必康股份
002409,雅克科技
002408,齐翔腾达
002425,凯撒文化
002406,远东传动
002407,多氟多
002404,嘉欣丝绸
002417,深南股份
002410,广联达
002400,省广集团
002399,海普瑞
002413,雷科防务
002398,建研集团
002405,四维图新
002397,梦洁股份
002403,爱仕达
002396,星网锐捷
002392,北京利尔
002391,长青股份
002414,高德红外
002402,和而泰
002388,新亚制程
002387,黑牛食品
002390,信邦制药
002389,南洋科技
002385,大北农
002383,合众思壮
002382,蓝帆医疗
002384,东山精密
002394,联发股份
002395,双象股份
002379,宏创控股
002393,力生制药
002381,双箭股份
002378,章源钨业
002377,国创高新
002376,新北洋
002374,丽鹏股份
002375,亚厦股份
002373,千方科技
002401,中远海科
002371,北方华创
002372,伟星新材
002369,卓翼科技
002365,永安药业
002363,隆基机械
002368,太极股份
002362,汉王科技
002361,神剑股份
002386,天原集团
002358,森源电气
002380,科远股份
002357,富临运业
002356,赫美集团
002355,兴民智通
002354,天神娱乐
002367,康力电梯
002352,顺丰控股
002364,中恒电气
002350,北京科锐
002349,精华制药
002359,北讯集团
002360,同德化工
002346,柘中股份
002370,亚太药业
002345,潮宏基
002366,台海核电
002343,慈文传媒
002344,海宁皮城
002341,新纶科技
002342,巨力索具
002351,漫步者
002336,人人乐
002337,赛象科技
002347,泰尔股份
002335,科华恒盛
002348,高乐股份
002332,仙琚制药
002329,皇氏集团
002328,新朋股份
002327,富安娜
002339,积成电子
002353,杰瑞股份
002338,奥普光电
002325,洪涛股份
002324,普利特
002322,理工环科
002321,华英农业
002331,皖通科技
002334,英威腾
002317,众生药业
002333,罗普斯金
002316,键桥通讯
002314,南山控股
002313,日海通讯
002326,永太科技
002323,雅百特
002340,格林美
002310,东方园林
002308,威创股份
002306,*ST云网
002305,南国置业
002304,洋河股份
002303,美盈森
002311,海大集团
002307,北新路桥
002299,圣农发展
002298,中电鑫龙
002318,久立特材
002312,*ST三泰
002297,博云新材
002294,信立泰
002295,精艺股份
002296,辉煌科技
002309,中利集团
002300,太阳电缆
002290,中科新材
002302,西部建设
002288,超华科技
002287,奇正藏药
002289,宇顺电子
002286,保龄宝
002283,天润曲轴
002284,亚太股份
002281,光迅科技
002282,博深工具
002315,焦点科技
002293,罗莱生活
002278,神开股份
002277,友阿股份
002275,桂林三金
002276,万马股份
002301,齐心集团
002272,川润股份
002291,星期六
002280,联络互动
002279,久其软件
002269,美邦服饰
002268,卫 士 通
002266,浙富控股
002264,新 华 都
002271,东方雨虹
002273,水晶光电
002292,奥飞娱乐
002260,德奥通航
002262,恩华药业
002258,利尔化学
002256,兆新股份
002255,海陆重工
002254,泰和新材
002253,川大智胜
002265,西仪股份
002274,华昌化工
002261,拓维信息
002263,大 东 南
002246,北化股份
002247,帝龙文化
002245,澳洋顺昌
002243,通产丽星
002244,滨江集团
002242,九阳股份
002252,上海莱士
002240,威华股份
002241,歌尔股份
002257,立立电子
002251,步 步 高
002237,恒邦股份
002235,安妮股份
002250,联化科技
002239,奥特佳
002249,大洋电机
002236,大华股份
002234,民和股份
002231,奥维通信
002229,鸿博股份
002248,*ST东数
002228,合兴包装
002227,奥 特 迅
002224,三 力 士
002226,江南化工
002223,鱼跃医疗
002222,福晶科技
002220,天宝食品
002238,天威视讯
002219,恒康医疗
002217,合力泰
002232,启明信息
002215,诺 普 信
002213,特 尔 佳
002214,大立科技
002212,南洋股份
002211,宏达新材
002209,达 意 隆
002208,合肥城建
002221,东华能源
002218,拓日新能
002233,塔牌集团
002216,三全食品
002203,海亮股份
002202,金风科技
002210,飞马国际
002201,九鼎新材
002198,嘉应制药
002199,东晶电子
002206,海 利 得
002197,证通电子
002193,如意集团
002194,武汉凡谷
002205,国统股份
002191,劲嘉股份
002196,方正电机
002192,融捷股份
002204,大连重工
002189,利达光电
002187,广百股份
002230,科大讯飞
002186,全 聚 德
002185,华天科技
002182,云海金属
002183,怡 亚 通
002181,粤 传 媒
002200,云投生态
002179,中航光电
002177,御银股份
002175,东方网络
002176,江特电机
002174,游族网络
002195,二三四五
002173,创新医疗
002171,楚江新材
002170,芭田股份
002169,智光电气
002168,深圳惠程
002167,东方锆业
002165,红 宝 丽
002163,中航三鑫
002184,海得控制
002180,纳思达
002161,远 望 谷
002159,三特索道
002158,汉钟精机
002172,澳洋科技
002154,报 喜 鸟
002153,石基信息
002152,广电运通
002151,北斗星通
002162,悦心健康
002150,通润装备
002160,常铝股份
002148,北纬科技
002146,荣盛发展
002157,正邦科技
002145,中核钛白
002143,印纪传媒
002142,宁波银行
002144,宏达高科
002140,东华科技
002139,拓邦股份
002164,宁波东力
002147,新光圆成
002149,西部材料
002156,通富微电
002155,湖南黄金
002135,东南网架
002133,广宇集团
002131,利欧股份
002141,贤丰控股
002137,麦达数字
002136,安 纳 达
002129,中环股份
002125,湘潭电化
002124,天邦股份
002138,顺络电子
002121,科陆电子
002127,南极电商
002128,露天煤业
002126,银轮股份
002118,紫鑫药业
002130,沃尔核材
002122,天马股份
002115,三维通信
002114,罗平锌电
002123,梦网集团
002119,康强电子
002110,三钢闽光
002117,东港股份
002120,韵达股份
002116,中国海诚
002108,沧州明珠
002111,威海广泰
002104,恒宝股份
002106,莱宝高科
002102,冠福股份
002101,广东鸿图
002103,广博股份
002113,天润数娱
002098,浔兴股份
002099,海翔药业
002109,兴化股份
002097,山河智能
002095,生 意 宝
002096,南岭民爆
002112,三变科技
002094,青岛金王
002093,国脉科技
002089,新 海 宜
002092,中泰化学
002087,新野纺织
002105,信隆健康
002100,天康生物
002086,东方海洋
002107,沃华医药
002091,江苏国泰
002088,鲁阳节能
002090,金智科技
002078,太阳纸业
002076,雪 莱 特
002077,大港股份
002080,中材科技
002082,万邦德
002073,软控股份
002072,凯瑞德
002079,苏州固锝
002068,黑猫股份
002067,景兴纸业
002075,沙钢股份
002074,国轩高科
002070,*ST众和
002081,金 螳 螂
002065,东华软件
002084,海鸥住工
002071,长城影视
002063,远光软件
002062,宏润建设
002060,粤 水 电
002069,獐子岛
002059,云南旅游
002058,威 尔 泰
002054,德美化工
002056,横店东磁
002064,华峰氨纶
002055,得润电子
002057,中钢天源
002048,宁波华翔
002051,中工国际
002049,紫光国芯
002046,轴研科技
002045,国光电器
002044,美年健康
002047,宝鹰股份
002061,浙江交科
002052,同洲电子
002053,云南能投
002038,双鹭药业
002043,兔 宝 宝
002036,联创电子
002037,久联发展
002041,登海种业
002033,丽江旅游
002035,华帝股份
002050,三花智控
002029,七 匹 狼
002031,巨轮智能
002042,华孚时尚
002040,南 京 港
002027,分众传媒
002039,黔源电力
002026,山东威达
002024,苏宁易购
002022,科华生物
002032,苏 泊 尔
002030,达安基因
002020,京新药业
002018,华信国际
002034,旺能环境
002028,思源电气
002017,东信和平
002014,永新股份
002013,中航机电
002021,中捷资源
002023,海特高新
002016,世荣兆业
002019,亿帆医药
002009,天奇股份
002007,华兰生物
002011,盾安环境
002003,伟星股份
002001,新 和 成
002002,鸿达兴业
001979,招商蛇口
001896,豫能控股
002008,大族激光
002012,凯恩股份
002006,精功科技
000999,华润三九
000998,隆平高科
002004,华邦健康
002005,德豪润达
002010,传化智联
000996,中国中期
000990,诚志股份
000989,九 芝 堂
000988,华工科技
000985,大庆华科
001965,招商公路
000995,皇台酒业
000997,新 大 陆
000980,众泰汽车
000993,闽东电力
001696,宗申动力
000979,中弘股份
000978,桂林旅游
000977,浪潮信息
000991,通海高科
000983,西山煤电
000987,越秀金控
000971,高升控股
000982,*ST 中绒
000968,蓝焰控股
000981,银亿股份
000966,长源电力
000967,盈峰环境
000965,天保基建
000963,华东医药
000961,中南建设
000959,首钢股份
000976,华铁股份
000958,东方能源
000973,佛塑科技
000955,欣龙控股
000953,*ST河化
000960,锡业股份
000957,中通客车
000969,安泰科技
000972,*ST中基
000962,东方钽业
000970,中科三环
000938,紫光股份
000937,冀中能源
000952,广济药业
000936,华西股份
000956,中原油气
000949,新乡化纤
000933,神火股份
000950,*ST建峰
000948,南天信息
000927,一汽夏利
000932,华菱钢铁
000931,中 关 村
000923,河北宣工
000939,凯迪生态
000929,兰州黄河
000925,众合科技
000921,海信科龙
000920,南方汇通
000928,中钢国际
000926,福星股份
000935,四川双马
000913,钱江摩托
000930,中粮生化
000917,电广传媒
000918,嘉凯城
000909,数源科技
000908,景峰医药
000905,厦门港务
000919,金陵药业
000902,新洋丰
000903,云内动力
000901,航天科技
000922,*ST佳电
000911,南宁糖业
000900,现代投资
000898,鞍钢股份
000899,赣能股份
000895,双汇发展
000897,津滨发展
000893,东凌国际
000892,欢瑞世纪
000890,法 尔 胜
000888,峨眉山Ａ
000887,中鼎股份
000886,海南高速
000885,同力水泥
000883,湖北能源
000882,华联股份
000881,中广核技
000915,山大华特
000880,潍柴重机
000910,大亚圣象
000876,新 希 望
000877,天山股份
000868,安凯客车
000863,三湘印象
000906,浙商中拓
000861,海印股份
000889,茂业通信
000859,国风塑业
000860,顺鑫农业
000856,冀东装备
000852,石化机械
000878,云南铜业
000912,*ST天化
000875,吉电股份
000850,华茂股份
000848,承德露露
000838,财信发展
000837,秦川机床
000836,鑫茂科技
000835,长城动漫
000839,中信国安
000833,贵糖股份
000832,*ST龙涤
000831,五矿稀土
000829,天音控股
000858,五 粮 液
000851,高鸿股份
000866,扬子石化
000825,太钢不锈
000822,山东海化
000823,超声电子
000821,京山轻机
000820,神雾节能
000818,方大化工
000862,银星能源
000817,辽河油田
000830,鲁西化工
000828,东莞控股
000816,智慧农业
000815,美利云
000810,创维数字
000812,陕西金叶
000811,冰轮环境
000805,*ST炎黄
000806,银河生物
000802,北京文化
000801,四川九洲
000800,一汽轿车
000819,岳阳兴长
000813,德展健康
000798,中水渔业
000793,华闻传媒
000807,云铝股份
000791,甘肃电投
000803,*ST金宇
000790,泰合健康
000789,万年青
000787,*ST创智
000827,*ST长兴
000785,武汉中商
000786,北新建材
000782,美达股份
000799,酒鬼酒
000783,长江证券
000796,凯撒旅游
000778,新兴铸管
000776,广发证券
000769,*ST大菲
000768,中航飞机
000777,中核科技
000766,通化金马
000765,*ST华信
000761,本钢板材
000779,三毛派神
000760,斯太尔
000759,中百集团
000758,中色股份
000757,浩物股份
000780,*ST平能
000756,新华制药
000753,漳州发展
000752,西藏发展
000792,盐湖股份
000751,锌业股份
000750,国海证券
000767,漳泽电力
000763,锦州石化
000739,普洛药业
000736,中交地产
000737,*ST南风
000788,北大医药
000731,四川美丰
000732,泰禾集团
000733,振华科技
000730,*ST环保
000728,国元证券
000755,*ST三维
000725,京东方Ａ
000723,美锦能源
000722,湖南发展
000721,西安饮食
000762,西藏矿业
000738,航发控制
000720,新能泰山
000735,罗 牛 山
000717,韶钢松山
000716,黑芝麻
000718,苏宁环球
000713,丰乐种业
000715,中兴商业
000711,京蓝科技
000729,燕京啤酒
000708,大冶特钢
000707,双环科技
000727,华东科技
000726,鲁  泰Ａ
000705,浙江震元
000703,恒逸石化
000699,S*ST佳纸
000702,正虹科技
000697,炼石有色
000698,沈阳化工
000700,模塑科技
000692,惠天热电
000693,*ST华泽
000719,中原传媒
000691,亚太实业
000689,ST宏业
000690,宝新能源
000687,华讯方舟
000712,锦龙股份
000686,东北证券
000709,河钢股份
000685,中山公用
000681,视觉中国
000680,山推股份
000683,远兴能源
000679,大连友谊
000677,恒天海龙
000678,襄阳轴承
000673,当代东方
000695,滨海能源
000671,阳 光 城
000710,贝瑞基因
000688,建新矿业
000666,经纬纺机
000665,湖北广电
000676,智度股份
000672,上峰水泥
000663,永安林业
000662,天夏智慧
000660,*ST南华
000658,ST海洋
000668,荣丰控股
000657,中钨高新
000670,盈方微
000653,ST九州
000656,金科股份
000655,金岭矿业
000650,仁和药业
000639,西王食品
000675,ST银山
000638,万方发展
000635,英 力 特
000661,长春高新
000659,*ST中富
000632,三木集团
000630,铜陵有色
000682,东方电子
000652,泰达股份
000626,远大控股
000627,天茂集团
000633,合金投资
000623,吉林敖东
000622,恒立实业
000621,*ST比特
000620,新华联
000618,吉林化工
000631,顺发恒业
000619,海螺型材
000616,海航投资
000617,中油资本
000613,大东海A
000615,京汉股份
000612,焦作万方
000651,格力电器
000610,西安旅游
000609,中迪投资
000607,华媒控股
000608,阳光股份
000606,神州易桥
000605,渤海股份
000629,*ST钒钛
000628,高新发展
000602,金马退市
000599,青岛双星
000600,建投能源
000598,兴蓉环境
000595,*ST宝实
000597,东北制药
000601,韶能股份
000596,古井贡酒
000594,国恒退
000593,大通燃气
000625,长安汽车
000589,黔轮胎Ａ
000588,PT粤金曼
000591,太阳能
000587,金洲慈航
000592,平潭发展
000586,汇源通信
000582,北部湾港
000585,东北电气
000583,S*ST托普
000584,哈工智能
000573,粤宏远Ａ
000576,广东甘化
000611,天首发展
000578,盐湖集团
000572,海马汽车
000569,长城股份
000567,海德股份
000570,苏常柴Ａ
000566,海南海药
000564,供销大集
000603,盛达矿业
000563,陕国投Ａ
000565,渝三峡Ａ
000561,烽火电子
000560,昆百大Ａ
000562,宏源证券
000556,PT南洋
000557,西部创业
000559,万向钱潮
000590,启迪古汉
000558,莱茵体育
000555,神州信息
000554,泰山石油
000553,沙隆达Ａ
000549,S湘火炬
000548,湖南投资
000547,航天发展
000581,威孚高科
000545,金浦钛业
000571,新大洲Ａ
000542,TCL通讯
000544,中原环保
000543,皖能电力
000538,云南白药
000541,佛山照明
000539,粤电力Ａ
000536,华映科技
000535,*ST猴王
000537,广宇发展
000534,万泽股份
000552,靖远煤电
000550,江铃汽车
000531,穗恒运Ａ
000532,华金资本
000530,大冷股份
000528,柳    工
000524,岭南控股
000525,红 太 阳
000522,白云山Ａ
000523,广州浪奇
000520,长航凤凰
000540,中天金融
000519,中兵红箭
000518,四环生物
000551,创元科技
000515,攀渝钛业
000527,美的电器
000514,渝 开 发
000513,丽珠集团
000511,*ST烯碳
000509,华塑控股
000508,琼民源Ａ
000510,金路集团
000521,美菱电器
000506,中润资源
000507,珠海港
000505,京粮控股
000504,南华生物
000502,绿景控股
000501,鄂武商Ａ
000488,晨鸣纸业
000517,荣安地产
000430,张家界
000516,国际医学
000429,粤高速Ａ
000426,兴业矿业
000422,湖北宜化
000533,万 家 乐
000425,徐工机械
000423,东阿阿胶
000421,南京公用
000526,*ST紫学
000418,小天鹅Ａ
000417,合肥百货
000416,民生控股
000413,东旭光电
000415,渤海金控
000410,沈阳机床
000503,海虹控股
000409,山东地矿
000498,山东路桥
000408,藏格控股
000406,石油大明
000404,华意压缩
000428,华天酒店
000403,ST生化
000402,金 融 街
000401,冀东水泥
000419,通程控股
000338,潍柴动力
000333,美的集团
000159,国际实业
000158,常山北明
000407,胜利股份
000405,ST鑫光
000157,中联重科
000155,川化股份
000153,丰原药业
000150,宜华健康
000151,中成股份
000099,中信海直
000301,东方市场
000411,英特集团
000089,深圳机场
000078,海王生物
000070,特发信息
000066,中国长城
000065,北方国际
000062,深圳华强
000063,中兴通讯
000061,农 产 品
000059,华锦股份
000100,TCL 集团
000096,广聚能源
000060,中金岭南
000090,天健集团
000056,皇庭国际
000058,深 赛 格
000047,ST中侨
000048,康达尔
000050,深天马Ａ
000055,方大集团
000045,深纺织Ａ
000049,德赛电池
000046,泛海控股
000068,华控赛格
000038,深大通
000069,华侨城Ａ
000037,深南电A
000040,东旭蓝天
000034,神州数码
000039,中集集团
000033,新都退
000032,深桑达Ａ
000030,富奥股份
000028,国药一致
000088,盐 田 港
000026,飞亚达Ａ
000024,招商地产
000023,深天地Ａ
000035,中国天楹
000020,深华发Ａ
000029,深深房Ａ
000018,神州长城
000021,深科技
000017,深中华A
000015,PT中浩Ａ
000014,沙河股份
000013,*ST石化A
000011,深物业A
000012,南  玻Ａ
000010,美丽生态
000042,中洲控股
000025,特  力Ａ
000008,神州高铁
000007,全新好
000022,深赤湾Ａ
000003,PT金田Ａ
000019,深深宝Ａ
000002,万  科Ａ
000001,平安银行
000027,深圳能源
900957,凌云Ｂ股
900956,东贝Ｂ股
900955,海创B股
900952,锦港Ｂ股
900951,*ST大化B
900953,凯马Ｂ
900948,伊泰Ｂ股
900949,东电Ｂ股
900947,振华Ｂ股
900946,天雁B股
900945,海控Ｂ股
900943,开开Ｂ股
000009,中国宝安
900941,东信Ｂ股
900942,黄山Ｂ股
000005,世纪星源
900940,大名城B
900939,汇丽B
900938,天海B
900936,鄂资Ｂ股
900935,阳晨Ｂ股
000004,国农科技
900934,锦江Ｂ股
900930,*ST沪普B
900931,PT水仙Ｂ
000016,深康佳Ａ
900929,锦旅Ｂ股
900928,临港B股
900927,物贸Ｂ股
900925,机电Ｂ股
900924,上工Ｂ股
900923,百联Ｂ股
900921,丹科B股
900950,新城Ｂ股
900919,绿庭B股
900920,上柴Ｂ股
900918,耀皮Ｂ股
900917,海欣Ｂ股
000006,深振业Ａ
900916,凤凰B股
900915,中路Ｂ股
900914,锦投Ｂ股
900912,外高Ｂ股
900911,金桥Ｂ股
900910,海立Ｂ股
900909,华谊B股
900908,氯碱Ｂ股
900907,鹏起Ｂ股
900933,华新Ｂ股
900932,陆家Ｂ股
900905,老凤祥Ｂ
900906,中毅达B
900904,神奇B股
900903,大众Ｂ股
900902,市北B股
603997,继峰股份
603998,方盛制药
603991,至正股份
603990,麦迪科技
603993,洛阳钼业
603989,艾华集团
900922,三毛B股
603988,中电电机
603985,恒润股份
603986,兆易创新
603980,吉华集团
603978,深圳新星
603977,国泰集团
603976,正川股份
900913,国新B股
603999,读者传媒
603959,百利科技
603979,金诚信
603939,益丰药房
603970,中农立华
603938,三孚股份
603936,博敏电子
603968,醋化股份
603929,亚翔集成
603928,兴业股份
603926,铁流股份
603922,金鸿顺
603958,哈森股份
603963,大理药业
603918,金桥信息
603966,法兰泰克
603955,大千生态
603919,金徽酒
603937,丽岛新材
603906,龙蟠科技
603903,中持股份
603901,永创智能
603899,晨光文具
603898,好莱客
603920,世运电路
603896,寿仙谷
603917,合力科技
603912,佳力图
603916,苏博特
603889,新澳股份
603909,合诚股份
603897,长城科技
603885,吉祥航空
603883,老百姓
603900,莱绅通灵
603895,天永智能
603879,永悦科技
603890,春秋电子
603888,新华网
603887,城地股份
603871,嘉友国际
603886,元祖股份
603868,飞科电器
603866,桃李面包
603882,金域医学
603881,数据港
603859,能科股份
603880,南卫股份
603876,鼎胜新材
603855,华荣股份
603878,武进不锈
603848,好太太
603843,正平股份
603839,安正时尚
603838,四通股份
603833,欧派家居
603828,柯利达
603877,太平鸟
603826,坤彩科技
603823,百合花
603825,华扬联众
603819,神力股份
603818,曲美家居
603817,海峡环保
603869,北部湾旅
603816,顾家家居
603809,豪能股份
603856,东宏股份
603806,福斯特
603803,瑞斯康达
603801,志邦股份
603800,道森股份
603799,华友钴业
603798,康普顿
603797,联泰环保
603789,星光农机
603829,洛凯股份
603860,中公高科
603788,宁波高发
603787,新日股份
603778,乾景园林
603777,来伊份
603776,永安行
603779,威龙股份
603773,沃格光电
603767,中马传动
603758,秦安股份
603757,大元泵业
603738,泰晶科技
603733,仙鹤股份
603730,岱美股份
603729,龙韵股份
603728,鸣志电器
603727,博迈科
603726,朗迪集团
603725,天安新材
603722,阿科力
603721,中广天择
603718,海利生物
603716,塞力斯
603712,七一二
603709,中源家居
603708,家家悦
603811,诚意药业
603707,健友股份
603813,原尚股份
603701,德宏股份
603737,三棵树
603696,安记食品
603690,至纯科技
603689,皖天然气
603688,石英股份
603768,常青股份
603685,晨丰科技
603766,隆鑫通用
603699,纽威股份
603680,今创集团
603679,华体科技
603698,航天工程
603678,火炬电子
603677,奇精机械
603676,卫信康
603669,灵康药业
603668,天马科技
603667,五洲新春
603663,三祥新材
603661,恒林股份
603660,苏州科达
603686,龙马环卫
603658,安图生物
603655,朗博科技
603683,晶华新材
603648,畅联股份
603639,海利尔
603638,艾迪精密
603637,镇海股份
603703,盛洋科技
603633,徕木股份
603636,南威软件
603717,天域生态
603626,科森科技
603619,中曼石油
603618,杭电股份
603711,香飘飘
603665,康隆达
603616,韩建河山
603612,索通发展
603609,禾丰牧业
603611,诺力股份
603659,璞泰来
603608,天创时尚
603606,东方电缆
603607,京华激光
603602,纵横通信
603605,珀莱雅
603600,永艺股份
603601,再升科技
603599,广信股份
603598,引力传媒
603596,伯特利
603630,拉芳家化
603595,东尼电子
603589,口子窖
603588,高能环境
603587,地素时尚
603586,金麒麟
603585,苏利股份
603579,荣泰健康
603578,三星新材
603656,泰禾光电
603567,珍宝岛
603566,普莱柯
603559,中通国脉
603557,起步股份
603556,海兴电力
603617,君禾股份
603555,贵人鸟
603615,茶花股份
603538,美诺华
603536,惠发股份
603533,掌阅科技
603535,嘉诚国际
603528,多伦科技
603580,艾艾精工
603527,众源新材
603519,立霸股份
603518,维格娜丝
603517,绝味食品
603568,伟明环保
603515,欧普照明
603507,振江股份
603508,思维列控
603505,金石资源
603506,南都物业
603501,韦尔股份
603558,健盛集团
603477,振静股份
603577,汇金通
603516,淳中科技
603456,九洲药业
603500,祥和实业
603444,吉比特
603429,集友股份
603421,鼎信通讯
603416,信捷电气
603398,邦宝益智
603466,风语筑
603393,新天然气
603389,亚振家居
603520,司太立
603499,翔港科技
603496,恒为科技
603387,基蛋生物
603458,勘设股份
603385,惠达卫浴
603386,广东骏亚
603383,顶点软件
603378,亚士创能
603377,东方时尚
603369,今世缘
603368,柳州医药
603367,辰欣药业
603365,水星家纺
603363,傲农生物
603360,百傲化学
603358,华达科技
603357,设计总院
603356,华菱精工
603355,莱克电气
603345,安井食品
603339,四方冷链
603338,浙江鼎力
603337,杰克股份
603388,元成股份
603335,迪生力
603488,展鹏科技
603330,上海天洋
603331,百达精工
603329,上海雅仕
603323,吴江银行
603328,依顿电子
603396,金辰股份
603322,超讯通信
603359,东珠景观
603366,日出东方
603318,派思股份
603315,福鞍股份
603311,金海环境
603309,维力医疗
603308,应流股份
603333,明星电缆
603305,旭升股份
603303,得邦照明
603320,迪贝电气
603300,华铁科技
603319,湘油泵
603298,杭叉集团
603313,梦百合
603288,海天味业
603321,梅轮电梯
603286,日盈电子
603283,赛腾股份
603278,大业股份
603316,诚邦股份
603277,银都股份
603269,海鸥股份
603268,松发股份
603266,天龙股份
603260,合盛硅业
603239,浙江仙通
603238,诺邦股份
603302,鑫广绿环
603233,大参林
603228,景旺电子
603227,雪峰科技
603226,菲林格尔
603223,恒通股份
603218,日月股份
603214,N爱婴室
603301,振德医疗
603200,上海洗霸
603199,九华旅游
603258,电魂网络
603197,保隆科技
603232,格尔软件
603229,奥翔药业
603196,日播时尚
603188,亚邦股份
603183,建研院
603186,华正新材
603179,新泉股份
603180,金牌厨柜
603225,新凤鸣
603169,兰石重装
603167,渤海轮渡
603208,江山欧派
603165,荣晟环保
603161,科华控股
603159,上海亚虹
603160,汇顶科技
603158,腾龙股份
603157,拉夏贝尔
603156,养元饮品
